"entity_id","rapm","rapm_loess","rapm_blended","rapm_error","model_date","circuit","season","round","overall_round","dev_ratio"
"mercedes-c",-2.32197410442287,-2.31394466817868,-2.31956527354961,NA,2013-06-30,"silverstone",2013,8,896,NA
"red_bull-c",-3.44030171667455,-3.45721423178199,-3.44537547120678,NA,2013-06-30,"silverstone",2013,8,896,NA
"williams-c",1.54080077321115,1.58066757636196,1.5527608141564,NA,2013-06-30,"silverstone",2013,8,896,NA
"hrt-c",1.33100530647494,1.31053734778276,1.32486491886729,NA,2013-06-30,"silverstone",2013,8,896,NA
"caterham-c",3.67606711898274,3.62402248686334,3.66045372934692,NA,2013-06-30,"silverstone",2013,8,896,NA
"haas-c",0,0,0,NA,2013-06-30,"silverstone",2013,8,896,NA
"NA-c",0,0,0,NA,2013-06-30,"silverstone",2013,8,896,NA
"alonso-d",-2.58694406343123,-2.54556537087054,-2.57453045566302,NA,2013-07-07,"nurburgring",2013,9,897,NA
"button-d",-0.433170762393417,-0.241633124555252,-0.375709471041967,NA,2013-07-07,"nurburgring",2013,9,897,NA
"glock-d",0.537964778617599,0.486897072474667,0.52264446677472,NA,2013-07-07,"nurburgring",2013,9,897,NA
"hamilton-d",-2.05272907077466,-1.94352892928602,-2.01996902832807,NA,2013-07-07,"nurburgring",2013,9,897,NA
"kobayashi-d",-0.269831476282412,-0.250266050546271,-0.26396184856157,NA,2013-07-07,"nurburgring",2013,9,897,NA
"perez-d",0.0622342785131017,0.114175446067777,0.0778166287795043,NA,2013-07-07,"nurburgring",2013,9,897,NA
"pic-d",1.68366897288516,1.68989037031601,1.68553539211442,NA,2013-07-07,"nurburgring",2013,9,897,NA
"raikkonen-d",-1.84000001779683,-1.64158514771008,-1.78047555677081,NA,2013-07-07,"nurburgring",2013,9,897,NA
"resta-d",-0.484331354945613,-0.408344775276044,-0.461535381044742,NA,2013-07-07,"nurburgring",2013,9,897,NA
"ricciardo-d",0.82000435080676,0.906129498091314,0.845841894992126,NA,2013-07-07,"nurburgring",2013,9,897,NA
"rosberg-d",-1.36100788390575,-1.65999533036625,-1.4507041178439,NA,2013-07-07,"nurburgring",2013,9,897,NA
"vergne-d",-0.184964311443735,-0.371997573753783,-0.24107429013675,NA,2013-07-07,"nurburgring",2013,9,897,NA
"vettel-d",-2.89284517206234,-2.80914148619765,-2.86773406630293,NA,2013-07-07,"nurburgring",2013,9,897,NA
"webber-d",-1.15795455011825,-1.27466477368048,-1.19296761718692,NA,2013-07-07,"nurburgring",2013,9,897,NA
"bruno_senna-d",-0.373933330622522,-0.34370228123897,-0.364864015807456,NA,2013-07-07,"nurburgring",2013,9,897,NA
"hulkenberg-d",0.237513361161871,0.276710434430748,0.249272483142534,NA,2013-07-07,"nurburgring",2013,9,897,NA
"karthikeyan-d",0.406376455203793,0.355417436618579,0.391088749628228,NA,2013-07-07,"nurburgring",2013,9,897,NA
"kovalainen-d",0.552359731775734,0.570003790893988,0.55765294951121,NA,2013-07-07,"nurburgring",2013,9,897,NA
"massa-d",-0.141507086619395,-0.128475448272338,-0.137597595115278,NA,2013-07-07,"nurburgring",2013,9,897,NA
"michael_schumacher-d",0.291754768799375,0.329581476528943,0.303102781118245,NA,2013-07-07,"nurburgring",2013,9,897,NA
"petrov-d",0.421637770294954,0.401297401508039,0.415535659658879,NA,2013-07-07,"nurburgring",2013,9,897,NA
"rosa-d",0.666054207041557,0.591824019770989,0.643785150860386,NA,2013-07-07,"nurburgring",2013,9,897,NA
"grosjean-d",-0.541874438809151,-0.361478511729294,-0.487755660685194,NA,2013-07-07,"nurburgring",2013,9,897,NA
"maldonado-d",0.917226114438815,0.939521212027239,0.923914643715342,NA,2013-07-07,"nurburgring",2013,9,897,NA
"ambrosio-d",0.0803034753297143,0.0614621295553708,0.0746510715974112,NA,2013-07-07,"nurburgring",2013,9,897,NA
"bottas-d",1.49077650972999,1.44034750076748,1.47564780704123,NA,2013-07-07,"nurburgring",2013,9,897,NA
"chilton-d",1.46510512677031,1.42610512146912,1.45340512517995,NA,2013-07-07,"nurburgring",2013,9,897,NA
"garde-d",1.14679180252638,1.07905160532354,1.12646974336553,NA,2013-07-07,"nurburgring",2013,9,897,NA
"gutierrez-d",1.85234185369056,1.77517810447923,1.82919272892716,NA,2013-07-07,"nurburgring",2013,9,897,NA
"jules_bianchi-d",1.24826631528325,1.34494065205084,1.27726861631352,NA,2013-07-07,"nurburgring",2013,9,897,NA
"sutil-d",0.471281335743582,0.215746481703517,0.394620879531563,NA,2013-07-07,"nurburgring",2013,9,897,NA
"kevin_magnussen-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"kvyat-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"ericsson-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"stevens-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"nasr-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"sainz-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"max_verstappen-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"merhi-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"rossi-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"jolyon_palmer-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"wehrlein-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"haryanto-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"vandoorne-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"ocon-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"giovinazzi-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"stroll-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"gasly-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"brendon_hartley-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"leclerc-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"sirotkin-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"albon-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"kubica-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"norris-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"russell-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"latifi-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"aitken-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"pietro_fittipaldi-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"mick_schumacher-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"tsunoda-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"mazepin-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"zhou-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"de_vries-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"sargeant-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"piastri-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"lawson-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"bearman-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"colapinto-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"doohan-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"antonelli-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"bortoleto-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"hadjar-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"arvid_lindblad-d",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"ferrari-c",-2.49820621000757,-2.47005315355379,-2.48976029307144,NA,2013-07-07,"nurburgring",2013,9,897,NA
"mclaren-c",-0.720252348742885,-0.581386422930535,-0.67859257099918,NA,2013-07-07,"nurburgring",2013,9,897,NA
"manor-c",3.77493235408243,3.77187253615447,3.77401440870404,NA,2013-07-07,"nurburgring",2013,9,897,NA
"sauber-c",0.832396259480396,0.869319343479831,0.843473184680226,NA,2013-07-07,"nurburgring",2013,9,897,NA
"alpine-c",-2.18900476628215,-1.91767434184437,-2.10760563895082,NA,2013-07-07,"nurburgring",2013,9,897,NA
"aston_martin-c",-0.515887905038635,-0.589735335786756,-0.538042134263071,NA,2013-07-07,"nurburgring",2013,9,897,NA
"toro_rosso-c",0.326641558415897,0.26109382561546,0.306977238575766,NA,2013-07-07,"nurburgring",2013,9,897,NA
"mercedes-c",-2.21747872115153,-2.33201848064534,-2.25184064899967,NA,2013-07-07,"nurburgring",2013,9,897,NA
"red_bull-c",-3.39127177347885,-3.46206037473546,-3.41250835385583,NA,2013-07-07,"nurburgring",2013,9,897,NA
"williams-c",1.71272512518554,1.74854463659884,1.72347097860953,NA,2013-07-07,"nurburgring",2013,9,897,NA
"hrt-c",1.18070961687075,1.05267966999937,1.14230063280934,NA,2013-07-07,"nurburgring",2013,9,897,NA
"caterham-c",3.75841926832419,3.70153708534571,3.74135461343065,NA,2013-07-07,"nurburgring",2013,9,897,NA
"haas-c",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"NA-c",0,0,0,NA,2013-07-07,"nurburgring",2013,9,897,NA
"alonso-d",-2.70655154914373,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"button-d",-0.721803185128324,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"glock-d",0.848649061572978,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"hamilton-d",-2.51094037002723,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"kobayashi-d",-0.305156134304413,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"perez-d",0.0134074739821077,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"pic-d",1.59685335236609,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"raikkonen-d",-2.08273109919687,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"resta-d",-0.397484493617093,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"ricciardo-d",0.798987705262688,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"rosberg-d",-1.13668322133021,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"vergne-d",0.221764820580811,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"vettel-d",-2.78714218693816,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"webber-d",-1.26940989819537,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"bruno_senna-d",-0.439498641423648,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"hulkenberg-d",0.351519161615786,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"karthikeyan-d",0.680730099808902,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"kovalainen-d",0.86152351096057,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"massa-d",-0.119081978233779,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"michael_schumacher-d",0.376801976784844,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"petrov-d",0.663079310479528,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"rosa-d",1.07705981321779,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"grosjean-d",-0.529680448327693,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"maldonado-d",0.541790823404778,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"ambrosio-d",0.152580880953017,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"bottas-d",1.52151346656293,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"chilton-d",1.26283654160106,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"garde-d",0.923235924103273,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"gutierrez-d",1.77172843553265,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"jules_bianchi-d",1.0389791132462,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"sutil-d",0.336839417075507,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"kevin_magnussen-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"kvyat-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"ericsson-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"stevens-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"nasr-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"sainz-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"max_verstappen-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"merhi-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"rossi-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"jolyon_palmer-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"wehrlein-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"haryanto-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"vandoorne-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"ocon-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"giovinazzi-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"stroll-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"gasly-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"brendon_hartley-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"leclerc-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"sirotkin-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"albon-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"kubica-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"norris-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"russell-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"latifi-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"aitken-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"pietro_fittipaldi-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"mick_schumacher-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"tsunoda-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"mazepin-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"zhou-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"de_vries-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"sargeant-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"piastri-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"lawson-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"bearman-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"colapinto-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"doohan-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"antonelli-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"bortoleto-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"hadjar-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"arvid_lindblad-d",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"ferrari-c",-2.52064731367547,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"mclaren-c",-0.881631967556257,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"manor-c",3.87333253527439,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"sauber-c",0.48504690524717,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"alpine-c",-2.28355669264145,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"aston_martin-c",-0.66996176323635,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"toro_rosso-c",0.606361507359625,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"mercedes-c",-2.16465648456891,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"red_bull-c",-3.33892107115951,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"williams-c",1.31192778945359,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"hrt-c",1.91992178382767,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"caterham-c",3.72119065344271,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"haas-c",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"NA-c",0,NA,NA,NA,2013-07-28,"hungaroring",2013,10,880,NA
"alonso-d",-2.74807207181556,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"button-d",-0.842017889747186,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"glock-d",0.768989802726854,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"hamilton-d",-2.48514388546251,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"kobayashi-d",-0.328918555067342,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"perez-d",0.118573135720885,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"pic-d",1.54220566053817,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"raikkonen-d",-2.05435609481674,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"resta-d",-0.395793734993607,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"ricciardo-d",0.708442876288084,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"rosberg-d",-1.19851942249326,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"vergne-d",0.304186934419399,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"vettel-d",-2.85021037925023,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"webber-d",-1.20927545078108,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"bruno_senna-d",-0.454620979016976,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"hulkenberg-d",0.413796845253703,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"karthikeyan-d",0.611697062760877,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"kovalainen-d",0.791306417758697,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"massa-d",-0.0853843166992863,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"michael_schumacher-d",0.388224304840962,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"petrov-d",0.608123717133227,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"rosa-d",0.976743077650743,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"grosjean-d",-0.438320560580165,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"maldonado-d",0.635210376992436,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"ambrosio-d",0.13226411989063,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"bottas-d",1.53946688076388,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"chilton-d",1.28635771563417,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"garde-d",1.0230260484752,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"gutierrez-d",1.80922709912144,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"jules_bianchi-d",1.11442229993608,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"sutil-d",0.339248787594417,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"kevin_magnussen-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"kvyat-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"ericsson-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"stevens-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"nasr-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"sainz-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"max_verstappen-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"merhi-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"rossi-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"jolyon_palmer-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"wehrlein-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"haryanto-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"vandoorne-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"ocon-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"giovinazzi-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"stroll-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"gasly-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"brendon_hartley-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"leclerc-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"sirotkin-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"albon-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"kubica-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"norris-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"russell-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"latifi-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"aitken-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"pietro_fittipaldi-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"mick_schumacher-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"tsunoda-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"mazepin-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"zhou-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"de_vries-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"sargeant-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"piastri-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"lawson-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"bearman-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"colapinto-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"doohan-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"antonelli-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"bortoleto-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"hadjar-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"arvid_lindblad-d",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"ferrari-c",-2.54062864574596,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"mclaren-c",-0.817352196542846,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"manor-c",3.86111729252226,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"sauber-c",0.609423603599222,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"alpine-c",-2.24512351849404,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"aston_martin-c",-0.669425205341458,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"toro_rosso-c",0.597861540708065,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"mercedes-c",-2.26208785555113,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"red_bull-c",-3.36915002891028,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"williams-c",1.4417106137726,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"hrt-c",1.73949362083833,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"caterham-c",3.70771496583035,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"haas-c",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"NA-c",0,NA,NA,NA,2013-08-25,"spa",2013,11,881,NA
"alonso-d",-2.73192198439467,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"button-d",-0.722052134535931,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"glock-d",0.693924067120443,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"hamilton-d",-2.26705172117434,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"kobayashi-d",-0.2514931951491,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"perez-d",0.272416763049675,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"pic-d",1.56084184389914,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"raikkonen-d",-1.83333953311351,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"resta-d",-0.537648900984189,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"ricciardo-d",0.498090739252814,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"rosberg-d",-1.27757249469677,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"vergne-d",0.335882763598715,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"vettel-d",-2.86945083980246,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"webber-d",-1.23569296950445,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"bruno_senna-d",-0.458839270916363,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"hulkenberg-d",0.0989314306393645,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"karthikeyan-d",0.547857169332839,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"kovalainen-d",0.704350986180151,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"massa-d",-0.190046885720803,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"michael_schumacher-d",0.316778945107718,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"petrov-d",0.537541747850248,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"rosa-d",0.881790899001554,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"grosjean-d",-0.448667012331363,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"maldonado-d",0.705688452270073,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"ambrosio-d",0.112628182927536,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"bottas-d",1.55364515442369,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"chilton-d",1.30775439644824,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"garde-d",1.12403348438441,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"gutierrez-d",1.91174434410909,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
"jules_bianchi-d",1.18783121404772,NA,NA,NA,2013-09-08,"monza",2013,12,882,NA
