"entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"ricciardo-d",0.607966232782393,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.342467918832905,0.3,0.3
"resta-d",1.2963356952833e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.07850980302704e-09,0.3,0.3
"vergne-d",-4.64309451095111e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,6.23449885636445e-09,0.3,0.3
"rosberg-d",-4.72731333306717e-06,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.51749223283544e-06,0.3,0.3
"glock-d",3.93767282104363e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.32953126746615e-10,0.3,0.3
"pic-d",3.31535940382862e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.15824657238019e-09,0.3,0.3
"bruno_senna-d",-1.24577884545963e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.35354640853306e-10,0.3,0.3
"hulkenberg-d",1.10307932620357,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.57363076026336,0.3,0.3
"michael_schumacher-d",2.0470734772578e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.22069874805624e-10,0.3,0.3
"massa-d",-1.7617658618119e-05,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,8.98624286347605e-06,0.3,0.3
"petrov-d",4.25312664969136e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.60395169691255e-10,0.3,0.3
"kovalainen-d",9.81274264838258e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,3.76189149152599e-10,0.3,0.3
"karthikeyan-d",1.38443660365203e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,5.65095917968634e-11,0.3,0.3
"rosa-d",2.37323510563525e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,8.76735039175558e-11,0.3,0.3
"grosjean-d",0.00725474591745774,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.00283904899618662,0.3,0.3
"maldonado-d",-5.3660120708289e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,3.73922304948211e-08,0.3,0.3
"ambrosio-d",1.39445580937269e-11,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.56103086489863e-11,0.3,0.3
"sutil-d",1.4967778120042e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,5.89455546933986e-09,0.3,0.3
"gutierrez-d",9.41949356744306e-07,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,5.49962023862613e-07,0.3,0.3
"bottas-d",0.203229287967616,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.273001138897015,0.3,0.3
"jules_bianchi-d",2.03265315198227e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,7.0936725517666e-09,0.3,0.3
"chilton-d",1.8683023720786e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,7.20570655079302e-09,0.3,0.3
"garde-d",2.15727843230391e-09,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,7.2544376417043e-10,0.3,0.3
"kevin_magnussen-d",0.665142296995783,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.356344909854604,0.3,0.3
"kvyat-d",-0.00846984673517803,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.00596926289653646,0.3,0.3
"ericsson-d",7.03396699475793e-05,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,4.24476574363424e-05,0.3,0.3
"stevens-d",1.33177523861313e-07,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,4.59875158053612e-08,0.3,0.3
"nasr-d",1.64299444868296e-06,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,5.95613786911561e-07,0.3,0.3
"sainz-d",-0.82620111619717,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.287558145123002,0.3,0.3
"max_verstappen-d",-2.82634162615323,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.195738164094556,0.3,0.3
"merhi-d",1.12697494328958e-07,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,4.57730680175101e-08,0.3,0.3
"rossi-d",3.59658521098242e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.88996461144464e-08,0.3,0.3
"jolyon_palmer-d",1.08720636213256e-05,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,5.080976368724e-06,0.3,0.3
"wehrlein-d",7.79689182669959e-06,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,3.50785317995694e-06,0.3,0.3
"vandoorne-d",0.00018230886757332,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,7.54171531650937e-05,0.3,0.3
"haryanto-d",7.82798163914842e-07,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,3.18477790597881e-07,0.3,0.3
"ocon-d",-0.681842665903139,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.516473870244642,0.3,0.3
"giovinazzi-d",0.134749460346595,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.0441672871113675,0.3,0.3
"stroll-d",0.950451727730534,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.418935092533457,0.3,0.3
"gasly-d",0.0236711736729162,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.337350847588669,0.3,0.3
"brendon_hartley-d",3.9720656866839e-05,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,2.38133203713072e-05,0.3,0.3
"leclerc-d",-1.0534447427196,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.38084092946474,0.3,0.3
"sirotkin-d",0.000106251276632035,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,3.98868142731022e-05,0.3,0.3
"norris-d",-0.930312879080806,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.582085757963022,0.3,0.3
"albon-d",0.139646700281333,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.432610764285776,0.3,0.3
"russell-d",-0.882511486016191,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.204134369460827,0.3,0.3
"kubica-d",0.00984326120436113,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.00521006491390876,0.3,0.3
"latifi-d",0.865039937635739,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.194724321039147,0.3,0.3
"aitken-d",0.00056136637992246,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.000655807162926886,0.3,0.3
"pietro_fittipaldi-d",0.000701297906268813,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.000507636443920706,0.3,0.3
"tsunoda-d",0.631824450494875,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.270869086465708,0.3,0.3
"mick_schumacher-d",0.665120618354145,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.198882691773647,0.3,0.3
"mazepin-d",0.0801159144089418,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.0221311270297594,0.3,0.3
"zhou-d",1.14612478758871,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.376325287318045,0.3,0.3
"de_vries-d",1.68332610228084,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.381718290276503,0.3,0.3
"sargeant-d",1.27352906021954,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.394654635150258,0.3,0.3
"piastri-d",0.701126550749254,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.664712755495238,0.3,0.3
"lawson-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"bearman-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"colapinto-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"doohan-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"antonelli-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"hadjar-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"bortoleto-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"mclaren-c",0.11442134582453,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.369662376638117,0.3,0.3
"red_bull-c",-3.82310124888469,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.153604013874405,0.3,0.3
"ferrari-c",-1.87435114102977,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.257727837228688,0.3,0.3
"sauber-c",1.76061523939643,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.247002631282548,0.3,0.3
"alpine-c",0.622952778880511,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.270194566266185,0.3,0.3
"toro_rosso-c",2.13278072122792,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.269530298854397,0.3,0.3
"aston_martin-c",-1.09092787199603,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.339026415366208,0.3,0.3
"mercedes-c",-2.5177760477246,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.18175153666416,0.3,0.3
"manor-c",3.95402187766094e-06,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.02517446295372e-06,0.3,0.3
"williams-c",2.23862367156048,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.284408667549422,0.3,0.3
"caterham-c",3.48556863859832e-08,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.00705392006124e-08,0.3,0.3
"hrt-c",3.75781276621931e-10,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,1.20370161878725e-10,0.3,0.3
"haas-c",2.41776930286913,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0.362389895150398,0.3,0.3
"NA-c",0,2023-07-23,2023,11,1082,"hungaroring",0.618186738653735,NA,NA,0,0.3,0.3
"button-d",8.48289621012848e-07,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,5.64174535660835e-07,0.3,0.3
"vettel-d",0.829872013325636,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.292342839385035,0.3,0.3
"hamilton-d",-1.39912796580341,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.30234068485055,0.3,0.3
"webber-d",-1.01338001118292e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,7.80783413059958e-10,0.3,0.3
"alonso-d",-2.30426291381669,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.34813523727557,0.3,0.3
"kobayashi-d",1.43783777370188e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,5.72027473374413e-09,0.3,0.3
"raikkonen-d",0.0739775761166369,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.0399833873291273,0.3,0.3
"perez-d",-1.07489984338862,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.354720312021391,0.3,0.3
"ricciardo-d",0.781446096546119,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.341073685348414,0.3,0.3
"resta-d",1.14929474585778e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,9.5119105871912e-10,0.3,0.3
"vergne-d",-4.54563169203642e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.90243109880253e-09,0.3,0.3
"rosberg-d",-4.23662523488188e-06,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.22291567536461e-06,0.3,0.3
"glock-d",3.48440414071259e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,9.1814845702103e-11,0.3,0.3
"pic-d",2.93346766230652e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,9.21405242867143e-10,0.3,0.3
"bruno_senna-d",-1.19581309195696e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.07224434128543e-10,0.3,0.3
"hulkenberg-d",1.1016597355444,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.463909837155752,0.3,0.3
"michael_schumacher-d",1.78519441880842e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,9.8809346686876e-11,0.3,0.3
"massa-d",-1.63725689926106e-05,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,6.35043013652797e-06,0.3,0.3
"petrov-d",3.76148684915137e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.28531137841846e-10,0.3,0.3
"kovalainen-d",8.67300319934518e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,3.74371857799009e-10,0.3,0.3
"karthikeyan-d",1.22600861970955e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.45821252822903e-11,0.3,0.3
"rosa-d",2.10145739558401e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,8.27347962101547e-11,0.3,0.3
"grosjean-d",0.00628380426555827,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.00258477403779232,0.3,0.3
"maldonado-d",-6.10572618417029e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.05602575699718e-08,0.3,0.3
"ambrosio-d",1.2289776340237e-11,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.12230147022732e-11,0.3,0.3
"sutil-d",1.30980378514344e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.8206000262573e-09,0.3,0.3
"gutierrez-d",8.05972050487497e-07,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.63077187324935e-07,0.3,0.3
"bottas-d",0.272064128920971,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.341970199568721,0.3,0.3
"jules_bianchi-d",1.79605184612784e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,7.02619302346395e-09,0.3,0.3
"chilton-d",1.65280543303809e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,6.71763618010817e-09,0.3,0.3
"garde-d",1.90910013654804e-09,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,5.39126016470706e-10,0.3,0.3
"kevin_magnussen-d",0.763878691255163,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.366492156089377,0.3,0.3
"kvyat-d",-0.00789604208051212,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.00556927694991045,0.3,0.3
"ericsson-d",5.87172037271339e-05,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.03330508373061e-05,0.3,0.3
"stevens-d",1.17807437776786e-07,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.71914847399924e-08,0.3,0.3
"nasr-d",1.43154567902895e-06,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,4.70082312968047e-07,0.3,0.3
"sainz-d",-0.777491465713342,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.24993927608216,0.3,0.3
"max_verstappen-d",-2.81848441855102,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.222848214135842,0.3,0.3
"merhi-d",9.96199953907814e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,3.60072199427584e-08,0.3,0.3
"rossi-d",3.17977417790603e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.75264232266166e-08,0.3,0.3
"jolyon_palmer-d",9.53857301623802e-06,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,3.64429799893917e-06,0.3,0.3
"wehrlein-d",6.7058569825664e-06,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,3.10863872618431e-06,0.3,0.3
"vandoorne-d",0.000163266826237683,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,5.45594563713946e-05,0.3,0.3
"haryanto-d",6.92911604464599e-07,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,3.22646162125763e-07,0.3,0.3
"ocon-d",-0.725390472569587,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.451672555008757,0.3,0.3
"giovinazzi-d",0.117306998662854,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.0485320551901703,0.3,0.3
"stroll-d",0.932643462880594,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.411715826741445,0.3,0.3
"gasly-d",0.109081052911472,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.283913526917357,0.3,0.3
"brendon_hartley-d",3.29794690527758e-05,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,2.52245103464197e-05,0.3,0.3
"leclerc-d",-1.15844134263082,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.270145011468836,0.3,0.3
"sirotkin-d",9.16361654696675e-05,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,2.70863079193307e-05,0.3,0.3
"norris-d",-0.895906482178019,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.567875303752457,0.3,0.3
"albon-d",0.20966070080234,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.368245921507182,0.3,0.3
"russell-d",-0.849985642055546,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.237645758718391,0.3,0.3
"kubica-d",0.0086207725720708,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.00579674308581248,0.3,0.3
"latifi-d",0.769823394042138,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.247711211194617,0.3,0.3
"aitken-d",0.000489647989871582,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.000432186803981293,0.3,0.3
"pietro_fittipaldi-d",0.000617597850417177,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.000436796635699996,0.3,0.3
"tsunoda-d",0.475085521303376,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.345386073470837,0.3,0.3
"mick_schumacher-d",0.596470679328816,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.158883788959211,0.3,0.3
"mazepin-d",0.0705761726727422,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.0262275121980842,0.3,0.3
"zhou-d",1.15172496157602,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.380055075167989,0.3,0.3
"de_vries-d",1.61060675632432,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.33240599881957,0.3,0.3
"sargeant-d",1.36451774114677,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.298709393665772,0.3,0.3
"piastri-d",0.767731834359921,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.601394975676387,0.3,0.3
"lawson-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"bearman-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"colapinto-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"doohan-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"antonelli-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"hadjar-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"bortoleto-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"arvid_lindblad-d",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"mclaren-c",0.0669216356511779,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.330239423906919,0.3,0.3
"red_bull-c",-3.87211047753759,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.182656878118807,0.3,0.3
"ferrari-c",-1.93124792916374,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.262718660857147,0.3,0.3
"sauber-c",1.79186496236866,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.227847237467824,0.3,0.3
"alpine-c",0.625942153153388,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.287245178491138,0.3,0.3
"toro_rosso-c",2.16642102782593,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.234803814916374,0.3,0.3
"aston_martin-c",-1.11261040131456,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.242776859283605,0.3,0.3
"mercedes-c",-2.50445135083445,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.170954517175302,0.3,0.3
"manor-c",3.50078065832507e-06,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,8.94122566864608e-07,0.3,0.3
"williams-c",2.30349177368221,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.232365087641918,0.3,0.3
"caterham-c",3.08232576448361e-08,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,8.4399930978526e-09,0.3,0.3
"hrt-c",3.32758844304883e-10,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,1.14552827144276e-10,0.3,0.3
"haas-c",2.44758351446718,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0.315936196681512,0.3,0.3
"NA-c",0,2023-07-30,2023,12,1083,"spa",0.634074188322931,NA,NA,0,0.3,0.3
"button-d",7.59658442794141e-07,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,5.02647161699912e-07,0.3,0.3
"vettel-d",0.81773507326312,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.282663693484561,0.3,0.3
"hamilton-d",-1.37643335697275,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.254265787173833,0.3,0.3
"webber-d",-9.17662191104164e-10,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,5.87060489735131e-10,0.3,0.3
"alonso-d",-2.39982964193269,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.401062082197955,0.3,0.3
"kobayashi-d",1.2996437587786e-08,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,4.86199181530381e-09,0.3,0.3
"raikkonen-d",0.0655844131218779,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.0379625913520223,0.3,0.3
"perez-d",-1.04208796201471,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.251992919462856,0.3,0.3
"ricciardo-d",0.717673918343586,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,0.275826451188206,0.3,0.3
"resta-d",1.12383772638272e-09,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,7.32565351811941e-10,0.3,0.3
"vergne-d",-5.33594194866173e-09,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,5.16117051240818e-09,0.3,0.3
"rosberg-d",-3.89566305339747e-06,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,1.09186679340806e-06,0.3,0.3
"glock-d",3.14935062945326e-10,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,8.37909307276981e-11,0.3,0.3
"pic-d",2.65148527541869e-09,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,8.04959194968152e-10,0.3,0.3
"bruno_senna-d",-9.65069420868335e-11,2023-08-27,2023,13,1084,"zandvoort",0.631143935768819,NA,NA,8.09667009291116e-11,0.3,0.3
