"","entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"224","sargeant-d",0,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0,0,0.5,0.7
"225","piastri-d",0,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0,0,0.5,0.7
"226","lawson-d",0,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0,0,0.5,0.7
"227","bearman-d",0,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0,0,0.5,0.7
"228","mclaren-c",-0.446861946461466,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.413347300476856,0.146225573593391,0.3,0.3
"229","red_bull-c",-0.35054832248145,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.324257198295341,0.12683486016167,0.3,0.3
"230","ferrari-c",-0.0382427992384392,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.0353745892955562,0.12517159524266,0.3,0.3
"231","sauber-c",-0.0888893811823687,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.0822226775936911,0.110487107795216,0.3,0.3
"232","alpine-c",-0.0605673454479996,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.0560247945393996,0.0980088287452946,0.3,0.3
"233","toro_rosso-c",0.239216674927247,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0.221275424307703,0.100242085957821,0.3,0.3
"234","aston_martin-c",0.138692610099444,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0.128290664341986,0.0864614690484524,0.3,0.3
"235","mercedes-c",-0.0170968409538112,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.0158145778822753,0.127653578826726,0.3,0.3
"236","manor-c",0.310750181101528,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0.287443917518913,0.122689045817763,0.3,0.3
"237","williams-c",-0.0834453471811766,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,-0.0771869461425884,0.0526310655799075,0.3,0.3
"238","caterham-c",0.245589250259476,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0.227170056490015,0.108642137084772,0.3,0.3
"239","hrt-c",0.151403075536139,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0.140047844870928,0.0576034585095296,0.3,0.3
"240","haas-c",0,2012-04-15,2012,3,861,"shanghai",0.0917284895950399,0,0,0,0.3,0.3
"241","button-d",-0.131310625896183,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.118179563306565,0.0974777186069974,0.5,0.7
"242","vettel-d",-0.201494699533976,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.181345229580578,0.0978092163381763,0.5,0.7
"243","hamilton-d",-0.218457681780278,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.19661191360225,0.0990843563043786,0.5,0.7
"244","webber-d",-0.236170587109749,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.212553528398774,0.0825431093528779,0.5,0.7
"245","alonso-d",-0.164457824706546,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.148012042235891,0.0936586431228069,0.5,0.7
"246","kobayashi-d",0.0440819398377206,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.0396737458539485,0.0703657587726478,0.5,0.7
"247","raikkonen-d",-0.103294035006537,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0929646315058836,0.108563695474458,0.5,0.7
"248","perez-d",-0.0270067467969836,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0243060721172853,0.0577145003527871,0.5,0.7
"249","ricciardo-d",0.162080122695609,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.145872110426048,0.0752371364703933,0.5,0.7
"250","resta-d",-0.00409507859476782,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.00368557073529104,0.0573681211689271,0.5,0.7
"251","vergne-d",0.13135777963998,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.118222001675982,0.0712465265955342,0.5,0.7
"252","rosberg-d",-0.0900370059884601,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.081033305389614,0.0984868011934172,0.5,0.7
"253","glock-d",0.177322142671549,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.159589928404394,0.0745002163043289,0.5,0.7
"254","pic-d",0.102059606603965,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.0918536459435683,0.0535913724684224,0.5,0.7
"255","bruno_senna-d",-0.0575038654285857,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0517534788857271,0.03446932959737,0.5,0.7
"256","hulkenberg-d",0.114205419973286,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.102784877975958,0.0663548963775092,0.5,0.7
"257","michael_schumacher-d",0.0470903818465266,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.042381343661874,0.028555789080532,0.5,0.7
"258","massa-d",0.120076672866442,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.108069005579798,0.0577460598587825,0.5,0.7
"259","petrov-d",0.176870779455834,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.159183701510251,0.0797503507798272,0.5,0.7
"260","kovalainen-d",0.124777952636662,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.112300157372996,0.0694140864808255,0.5,0.7
"261","karthikeyan-d",0.0752966486379588,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.067766983774163,0.0310620039024084,0.5,0.7
"262","rosa-d",0.0886925224722534,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.0798232702250281,0.0593630050397459,0.5,0.7
"263","grosjean-d",-0.122989405277588,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.110690464749829,0.0888998054747612,0.5,0.7
"264","maldonado-d",-0.00709444993810184,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.00638500494429166,0.0116930241078654,0.5,0.7
"265","ambrosio-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"266","sutil-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"267","gutierrez-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"268","bottas-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"269","jules_bianchi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"270","chilton-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"271","garde-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"272","kevin_magnussen-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"273","kvyat-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"274","ericsson-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"275","stevens-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"276","nasr-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"277","sainz-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"278","max_verstappen-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"279","merhi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"280","rossi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"281","jolyon_palmer-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"282","wehrlein-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"283","vandoorne-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"284","haryanto-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"285","ocon-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"286","giovinazzi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"287","stroll-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"288","gasly-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"289","brendon_hartley-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"290","leclerc-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"291","sirotkin-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"292","norris-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"293","albon-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"294","russell-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"295","kubica-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"296","latifi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"297","aitken-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"298","pietro_fittipaldi-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"299","tsunoda-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"300","mick_schumacher-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"301","mazepin-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"302","zhou-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"303","de_vries-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"304","sargeant-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"305","piastri-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"306","lawson-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"307","bearman-d",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.5,0.7
"308","mclaren-c",-0.349769222739337,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.314792300465404,0.12091815574033,0.3,0.3
"309","red_bull-c",-0.437666040551731,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.393899436496558,0.0772222328631323,0.3,0.3
"310","ferrari-c",-0.0443812783030837,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0399431504727754,0.110729386115895,0.3,0.3
"311","sauber-c",0.0170753012656103,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.0153677711390492,0.0831396731961075,0.3,0.3
"312","alpine-c",-0.226283254237407,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.203654928813667,0.104343224985797,0.3,0.3
"313","toro_rosso-c",0.293438182871707,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.264094364584536,0.0879449484112668,0.3,0.3
"314","aston_martin-c",0.110110660767111,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.0990995946904,0.0845603098638774,0.3,0.3
"315","mercedes-c",-0.0429463552423761,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0386517197181385,0.0974813061259705,0.3,0.3
"316","manor-c",0.279381844184255,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.251443659765829,0.0950580213004299,0.3,0.3
"317","williams-c",-0.0645981809155619,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,-0.0581383628240057,0.0360814648976628,0.3,0.3
"318","caterham-c",0.301648835511325,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.271483951960193,0.109120884239744,0.3,0.3
"319","hrt-c",0.163989207142853,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0.147590286428568,0.0763351394167737,0.3,0.3
"320","haas-c",0,2012-04-22,2012,4,862,"bahrain",0.0967732679605679,0,0,0,0.3,0.3
"321","button-d",-0.981619078875036,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.858916694015656,1.41613106707719,0.5,0.7
"322","vettel-d",-1.80811605465506,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.58210154782318,1.13369209915358,0.5,0.7
"323","hamilton-d",-1.78682228448679,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.56346949892594,0.970642735030566,0.5,0.7
"324","webber-d",-1.2650457388045,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.10691502145394,0.952557162199539,0.5,0.7
"325","alonso-d",-3.73290591162506,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-3.26629267267192,0.84978307168447,0.5,0.7
"326","kobayashi-d",-0.504436878871332,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.441382269012416,0.966004010773926,0.5,0.7
"327","raikkonen-d",-1.09404841703626,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.957292364906732,1.03999710394152,0.5,0.7
"328","perez-d",-0.646390910266077,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.565592046482817,1.10505714173366,0.5,0.7
"329","ricciardo-d",1.11602894605571,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0.976525327798745,0.822737951237118,0.5,0.7
"330","resta-d",-0.649185994188221,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.568037744914694,0.971779016917376,0.5,0.7
"331","vergne-d",0.342725049201578,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0.299884418051381,0.840944337331349,0.5,0.7
"332","rosberg-d",-1.89080047899248,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.65445041911842,1.21973956823697,0.5,0.7
"333","glock-d",2.13578931474191,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,1.86881565039917,0.664650664056149,0.5,0.7
"334","pic-d",2.26752633308468,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,1.9840855414491,0.93972450563673,0.5,0.7
"335","bruno_senna-d",-0.514457108051457,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.450149969545024,0.597167105460439,0.5,0.7
"336","hulkenberg-d",0.827083648510576,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0.723698192446754,0.682296624183074,0.5,0.7
"337","michael_schumacher-d",0.815460122958618,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0.713527607588791,0.608289987655209,0.5,0.7
"338","massa-d",2.76843330657211,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,2.42237914325059,0.850230237649135,0.5,0.7
"339","petrov-d",1.91921367380657,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,1.67931196458075,0.514640424988017,0.5,0.7
"340","kovalainen-d",2.15220364062234,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,1.88317818554455,0.521547697725695,0.5,0.7
"341","karthikeyan-d",2.39115704781102,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,2.09226241683464,0.754587486947905,0.5,0.7
"342","rosa-d",2.60582522358173,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,2.28009707063401,0.779140400029889,0.5,0.7
"343","grosjean-d",-2.09653667057916,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.83446958675677,0.810983914572373,0.5,0.7
"344","maldonado-d",-2.29758656177507,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-2.01038824155318,1.3211750802297,0.5,0.7
"345","ambrosio-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"346","sutil-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"347","gutierrez-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"348","bottas-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"349","jules_bianchi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"350","chilton-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"351","garde-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"352","kevin_magnussen-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"353","kvyat-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"354","ericsson-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"355","stevens-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"356","nasr-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"357","sainz-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"358","max_verstappen-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"359","merhi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"360","rossi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"361","jolyon_palmer-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"362","wehrlein-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"363","vandoorne-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"364","haryanto-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"365","ocon-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"366","giovinazzi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"367","stroll-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"368","gasly-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"369","brendon_hartley-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"370","leclerc-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"371","sirotkin-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"372","norris-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"373","albon-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"374","russell-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"375","kubica-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"376","latifi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"377","aitken-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"378","pietro_fittipaldi-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"379","tsunoda-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"380","mick_schumacher-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"381","mazepin-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"382","zhou-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"383","de_vries-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"384","sargeant-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"385","piastri-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"386","lawson-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"387","bearman-d",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.5,0.7
"388","mclaren-c",-2.7702417486604,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-2.42396153007785,0.699321338949118,0.3,0.3
"389","red_bull-c",-3.08936070315816,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-2.70319061526339,0.655254790379927,0.3,0.3
"390","ferrari-c",-1.01203414702528,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.885529878647116,0.548286560350705,0.3,0.3
"391","sauber-c",-1.19733736070713,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-1.04767019061874,0.888260015730228,0.3,0.3
"392","alpine-c",-3.21826738385085,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-2.81598396086949,0.595738684477218,0.3,0.3
"393","toro_rosso-c",1.41718351941574,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,1.24003557948877,0.547193088152234,0.3,0.3
"394","aston_martin-c",0.151786983506537,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0.13281361056822,0.649585384503347,0.3,0.3
"395","mercedes-c",-1.07486019247991,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-0.940502668419921,0.762377843661916,0.3,0.3
"396","manor-c",4.40660559171333,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,3.85577989274917,0.679413132764666,0.3,0.3
"397","williams-c",-2.80561602927698,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,-2.45491402561736,0.922041162937227,0.3,0.3
"398","caterham-c",4.07755686603656,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,3.56786225778199,0.465858951436314,0.3,0.3
"399","hrt-c",4.99899788932625,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,4.37412315316047,0.714565061789146,0.3,0.3
"400","haas-c",0,2012-05-13,2012,5,863,"catalunya",0.618792537161401,0,0,0,0.3,0.3
"401","button-d",-0.837572307436772,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-0.711936461321256,1.01120544413364,0.5,0.7
"402","vettel-d",-1.54637210506019,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-1.31441628930116,1.01742107648878,0.5,0.7
"403","hamilton-d",-1.70487145919647,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-1.449140740317,0.642193537749129,0.5,0.7
"404","webber-d",-1.65385266405403,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-1.40577476444592,1.14856241028485,0.5,0.7
"405","alonso-d",-3.30316646016839,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-2.80769149114313,0.933839105231922,0.5,0.7
"406","kobayashi-d",-0.556009719866994,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-0.472608261886945,0.831011969071078,0.5,0.7
"407","raikkonen-d",-0.595741555517982,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-0.506380322190284,0.933676897640581,0.5,0.7
"408","perez-d",-0.172482569362221,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-0.146610183957888,1.02150674963686,0.5,0.7
"409","ricciardo-d",1.16140143592984,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,0.987191220540367,0.68368962062269,0.5,0.7
"410","resta-d",-0.632287189034966,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-0.537444110679721,0.799253231647338,0.5,0.7
"411","vergne-d",0.477569775176105,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,0.405934308899689,0.664495942427777,0.5,0.7
"412","rosberg-d",-2.33194310843999,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,-1.98215164217399,0.939897784365109,0.5,0.7
"413","glock-d",1.99241028485992,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,1.69354874213093,0.584847320007962,0.5,0.7
"414","pic-d",2.1390154868195,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,1.81816316379657,0.90793696299126,0.5,0.7
"415","bruno_senna-d",0.251980816338964,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,0.214183693888119,0.909713373043204,0.5,0.7
"416","hulkenberg-d",0.602385603331456,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,0.512027762831737,0.592143423341529,0.5,0.7
"417","michael_schumacher-d",1.08914816612052,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,0.925775941202443,0.534400207508588,0.5,0.7
"418","massa-d",1.88165053761304,2012-05-27,2012,6,864,"monaco",0.592422353885403,0,1.59940295697108,1.04020230411794,0.5,0.7
